token,dep,head
State,compound,Law
Technology,compound,Law
Law,conj,Act
§,appos,Law
208,nummod,§
),punct,Law
and,cc,Act
commencing,conj,Act
"
",dep,commencing
March,npadvmod,commencing
21,nummod,March
",",punct,March
2020,nummod,March
shall,aux,comply
also,advmod,comply
comply,ROOT,comply
with,prep,comply
General,compound,Business
Business,compound,"
"
"
",dep,Law
Law,compound,§
§,pobj,with
899,nummod,§
-,nummod,§
bb,nummod,§
.,nummod,§
"

",dep,§
23,nummod,§
.,punct,comply
COMPLIANCE,conj,comply
WITH,prep,COMPLIANCE
CONSULTANT,pobj,WITH
_,punct,CONSULTANT
DISCLOSURE,npadvmod,comply
"
",dep,comply
LAW,dobj,comply
.,punct,comply
If,mark,is
this,nsubj,is
is,advcl,defined
a,det,contract
contract,attr,is
for,prep,contract
consulting,compound,services
services,pobj,for
",",punct,is
defined,advcl,comply
"
",dep,defined
for,prep,defined
purposes,pobj,for
of,prep,purposes
this,det,requirement
requirement,pobj,of
to,aux,include
include,advcl,defined
analysis,dobj,include
",",punct,analysis
"
",dep,analysis
evaluation,conj,analysis
",",punct,evaluation
research,conj,evaluation
",",punct,research
training,conj,research
",",punct,training
data,compound,processing
processing,conj,training
",",punct,processing
computer,compound,programming
"
",dep,programming
programming,conj,processing
",",punct,programming
engineering,conj,programming
",",punct,engineering
environmental,amod,services
",",punct,environmental
health,conj,environmental
",",punct,health
and,cc,health
"
",dep,health
mental,amod,health
health,conj,health
services,conj,engineering
",",punct,services
accounting,conj,services
",",punct,accounting
auditing,conj,accounting
",",punct,auditing
paralegal,conj,auditing
",",punct,paralegal
"
",dep,paralegal
legal,conj,paralegal
or,cc,legal
similar,conj,legal
services,conj,analysis
",",punct,comply
then,advmod,comply
",",punct,comply
in,prep,comply
accordance,pobj,in
with,prep,accordance
Section,pobj,with
"
",dep,Section
163,nummod,Section
(,punct,Section
4)(g,nummod,Section
),punct,Section
of,prep,Section
the,det,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
(,punct,Law
as,mark,amended
amended,acl,Law
by,agent,amended
"
",dep,by
Chapter,pobj,"
"
10,nummod,Chapter
of,prep,Chapter
the,det,Laws
Laws,pobj,of
of,prep,Laws
2006,pobj,of
),punct,Section
",",punct,comply
the,det,Contractor
Contractor,nsubj,comply
shall,aux,comply
"
",dep,comply
timely,advmod,comply
",",punct,timely
accurately,conj,timely
and,cc,accurately
properly,conj,accurately
comply,ROOT,comply
with,prep,comply
the,det,Appendix
"

",dep,Appendix
CUNY,compound,Appendix
ICA,compound,NYS
-,punct,NYS
NYS,compound,Appendix
Appendix,pobj,with
-,punct,Appendix
October,appos,Appendix
2019,nummod,October
11,nummod,October
"

",dep,requirement
requirement,pobj,with
to,aux,submit
submit,acl,requirement
an,det,report
annual,amod,report
employment,compound,report
report,dobj,submit
for,prep,report
"
",dep,for
the,det,contract
contract,pobj,for
to,prep,submit
the,det,agency
agency,pobj,to
that,nsubj,awarded
awarded,relcl,agency
the,det,contract
contract,dobj,awarded
",",punct,agency
the,det,Department
"
",dep,Department
Department,conj,agency
of,prep,Department
Civil,compound,Service
Service,pobj,of
and,cc,Department
the,det,Comptroller
State,compound,Comptroller
Comptroller,conj,Department
.,punct,comply
"

",dep,LOBBYING
24,meta,LOBBYING
.,punct,24
PROCUREMENT,compound,LOBBYING
LOBBYING,ROOT,LOBBYING
.,punct,LOBBYING
To,prep,certifies
the,det,extent
extent,pobj,To
this,det,is
"
",dep,is
agreement,nsubj,is
is,acl,extent
a,det,contract
"""",punct,contract
procurement,compound,contract
contract,attr,is
"""",punct,contract
as,mark,defined
defined,advcl,contract
by,agent,defined
State,nmod,Law
"
",dep,Law
Finance,compound,Law
Law,compound,§
§,pobj,by
§,nummod,§
139,nummod,§
-,punct,j
j,pobj,by
and,cc,j
139,compound,k
-,punct,k
k,conj,j
",",punct,certifies
by,prep,certifies
signing,pcomp,by
this,det,agreement
agreement,dobj,signing
"
",dep,certifies
the,det,contractor
contractor,nsubj,certifies
certifies,ROOT,certifies
and,cc,certifies
affirms,conj,certifies
that,mark,are
all,det,disclosures
disclosures,nsubj,are
"
",dep,disclosures
made,acl,disclosures
in,prep,made
accordance,pobj,in
with,prep,accordance
State,compound,Law
Finance,compound,Law
Law,compound,§
§,pobj,with
§,nmod,j
139,nummod,§
-,punct,j
j,nummod,§
and,cc,j
"
",dep,k
139,compound,k
-,punct,k
k,conj,j
are,ccomp,affirms
complete,acomp,are
",",punct,complete
true,conj,complete
and,cc,true
accurate,conj,true
.,punct,certifies
In,prep,terminate
the,det,event
event,pobj,In
such,amod,"
"
"
",dep,found
certification,nsubjpass,found
is,auxpass,found
found,acl,event
to,aux,be
be,xcomp,found
intentionally,advmod,false
false,acomp,be
or,cc,false
"
",dep,incomplete
intentionally,advmod,incomplete
incomplete,conj,false
",",punct,terminate
the,det,State
State,nsubj,terminate
may,aux,terminate
terminate,ROOT,terminate
the,det,"
"
"
",dep,terminate
agreement,dobj,terminate
by,prep,terminate
providing,pcomp,by
written,amod,notification
notification,dobj,providing
to,dative,providing
the,det,Contractor
"
",dep,Contractor
Contractor,pobj,to
in,prep,providing
accordance,pobj,in
with,prep,accordance
the,det,terms
terms,pobj,with
of,prep,terms
the,det,agreement
agreement,pobj,of
.,punct,terminate
"

",dep,CERTIFICATION
25,meta,CERTIFICATION
.,punct,25
CERTIFICATION,ROOT,CERTIFICATION
OF,prep,CERTIFICATION
REGISTRATION,pobj,OF
TO,aux,COLLECT
COLLECT,acl,REGISTRATION
"
",dep,SALES
SALES,dobj,COLLECT
AND,cc,SALES
COMPENSATING,amod,USE
USE,compound,TAX
TAX,conj,SALES
BY,agent,CERTIFICATION
CERTAIN,amod,STATE
"
",dep,STATE
STATE,compound,CONTRACTORS
CONTRACTORS,compound,AFFILIATES
AFFILIATES,pobj,BY
AND,cc,AFFILIATES
"
",dep,SUBCONTRACTORS
SUBCONTRACTORS,conj,AFFILIATES
.,punct,CERTIFICATION
"

",dep,terminated
To,prep,terminated
the,det,extent
extent,pobj,To
this,det,agreement
agreement,nsubj,is
is,relcl,extent
a,det,contract
contract,attr,is
as,mark,defined
defined,advcl,contract
by,agent,defined
Tax,compound,"
"
"
",dep,Law
Law,compound,§
§,pobj,by
5,nummod,§
-,nummod,§
a,nummod,§
",",punct,terminated
if,mark,fails
the,det,contractor
contractor,nsubj,fails
fails,advcl,terminated
to,aux,make
make,xcomp,fails
the,det,certification
certification,dobj,make
"
",dep,make
required,acl,make
by,agent,required
Tax,compound,Law
Law,pobj,by
§,nummod,Law
5,nummod,§
-,punct,§
a,pobj,by
or,cc,fails
if,mark,discovers
during,prep,discovers
the,det,term
term,pobj,during
of,prep,term
the,det,"
"
"
",dep,of
contract,pobj,of
",",punct,discovers
the,det,Department
Department,nsubj,discovers
of,prep,Department
Taxation,pobj,of
and,cc,Taxation
Finance,conj,Taxation
or,cc,Department
the,det,agency
"
",dep,agency
covered,amod,agency
agency,conj,Department
",",punct,Department
as,mark,defined
defined,advcl,Department
by,agent,defined
Tax,compound,Law
Law,compound,§
§,pobj,by
5,nummod,§
-,punct,a
a,nummod,§
",",punct,discovers
discovers,conj,fails
that,mark,be
"
",dep,is
the,det,certification
certification,nsubj,is
",",punct,certification
made,acl,certification
under,prep,made
penalty,pobj,under
of,prep,penalty
perjury,pobj,of
",",punct,certification
is,csubj,be
false,acomp,is
",",punct,certification
"
",dep,certification
then,advmod,certification
such,amod,failure
failure,nmod,certification
to,aux,file
file,acl,failure
or,cc,file
false,amod,certification
certification,npadvmod,is
shall,aux,be
be,ccomp,discovers
a,det,breach
"
",dep,breach
material,amod,breach
breach,attr,be
of,prep,breach
this,det,contract
contract,pobj,of
and,cc,be
this,det,contract
contract,nsubjpass,"
"
may,aux,"
"
be,auxpass,"
"
"
",dep,be
terminated,ROOT,terminated
",",punct,terminated
by,prep,terminated
providing,pcomp,by
written,amod,notification
notification,dobj,providing
to,dative,providing
the,det,Contractor
"
",dep,Contractor
Contractor,pobj,to
in,prep,providing
accordance,pobj,in
with,prep,accordance
the,det,terms
terms,pobj,with
of,prep,terms
the,det,agreement
agreement,pobj,of
",",punct,terminated
"
",dep,terminated
if,mark,determines
the,det,agency
covered,amod,agency
agency,nsubj,determines
determines,advcl,"
"
that,mark,is
such,amod,action
action,nsubj,is
is,ccomp,determines
in,prep,is
the,det,interest
"
",dep,interest
best,amod,interest
interest,pobj,in
of,prep,interest
the,det,State
State,pobj,of
.,punct,terminated
"

",dep,ACT
26,meta,ACT
.,punct,26
IRAN,compound,ACT
DIVESTMENT,compound,ACT
ACT,ROOT,ACT
.,punct,ACT
By,prep,certifies
entering,pcomp,By
into,prep,entering
this,det,Agreement
"
",dep,Agreement
Agreement,pobj,into
",",punct,certifies
Contractor,nsubj,certifies
certifies,ROOT,certifies
in,prep,certifies
accordance,pobj,in
with,prep,accordance
State,nmod,Law
"
",dep,Law
Finance,compound,Law
Law,compound,§
§,pobj,with
165,nummod,§
-,punct,§
a,nummod,§
that,mark,is
it,nsubj,is
is,ccomp,certifies
not,neg,is
on,prep,is
the,det,Entities
“,punct,Entities
Entities,pobj,on
"
",dep,Entities
Determined,acl,Entities
to,aux,be
be,xcomp,Determined
Non,amod,Bidders
-,amod,Bidders
Responsive,amod,Bidders
Bidders,nmod,Offerers
/,punct,Offerers
Offerers,attr,be
"
",dep,Entities
pursuant,amod,Entities
to,prep,pursuant
the,det,Act
New,compound,State
York,compound,State
State,compound,Act
Iran,compound,Divestment
Divestment,compound,Act
Act,pobj,to
of,prep,Act
"
",dep,of
2012,pobj,of
”,punct,Entities
"""",punct,Entities
(,punct,Entities
Prohibited,compound,Entities
Entities,compound,List
List,appos,Entities
”,punct,List
),punct,List
posted,acl,Entities
at,prep,posted
:,punct,at
"

",dep,-biddersofferers-
sive-,amod,-biddersofferers-
-biddersofferers-,nmod,"
"
-pursuant,amod,-biddersofferers-
-,punct,-pursuant
nys,dep,act-20
-,punct,act-20
iran,compound,divestment
-,punct,divestment
divestment,compound,act-20
-,punct,act-20
act-20,appos,-biddersofferers-
"
",dep,at
12,pobj,at
"

",dep,certifies
Contractor,nsubj,certifies
further,advmod,certifies
certifies,ROOT,certifies
that,mark,utilize
it,nsubj,utilize
will,aux,utilize
not,neg,utilize
utilize,ccomp,certifies
on,prep,utilize
this,det,Contract
"
",dep,Contract
Contract,pobj,on
any,det,subcontractor
subcontractor,dobj,utilize
that,nsubjpass,identified
is,auxpass,identified
identified,relcl,subcontractor
on,prep,identified
the,det,List
"
",dep,List
Prohibited,compound,Entities
Entities,compound,List
List,pobj,on
.,punct,certifies
Contractor,nsubj,agrees
agrees,ROOT,agrees
that,mark,provide
should,aux,seek
it,nsubj,seek
"
",dep,seek
seek,advcl,provide
to,aux,renew
renew,xcomp,seek
or,cc,renew
extend,conj,renew
this,det,Contract
Contract,dobj,extend
",",punct,provide
it,nsubj,provide
must,aux,provide
provide,ccomp,agrees
the,det,certification
"
",dep,certification
same,amod,certification
certification,dobj,provide
at,prep,provide
the,det,time
time,pobj,at
the,det,Contract
Contract,nsubjpass,renewed
is,auxpass,renewed
renewed,relcl,time
or,cc,renewed
"
",dep,renewed
extended,conj,renewed
.,punct,agrees
Contractor,nsubj,agrees
also,advmod,agrees
agrees,ROOT,agrees
that,mark,required
any,det,Assignee
proposed,amod,Assignee
"
",dep,Assignee
Assignee,nsubjpass,required
of,prep,Assignee
this,det,Contract
Contract,pobj,of
will,aux,required
be,auxpass,required
required,ccomp,agrees
to,aux,certify
certify,xcomp,required
that,mark,"
"
it,nsubj,"
"
"
",dep,is
is,ccomp,certify
not,neg,is
on,prep,is
the,det,List
Prohibited,compound,Entities
Entities,compound,List
List,pobj,on
before,mark,approved
the,det,assignment
contract,compound,"
"
"
",dep,assignment
assignment,nsubjpass,approved
will,aux,approved
be,auxpass,approved
approved,advcl,certify
by,agent,approved
the,det,State
State,pobj,by
.,punct,agrees
"

",dep,review
During,prep,receive
the,det,term
term,pobj,During
of,prep,term
the,det,Contract
Contract,pobj,of
",",punct,receive
should,aux,receive
the,det,agency
state,compound,agency
agency,nsubj,receive
"
",dep,receive
receive,advcl,review
information,dobj,receive
that,mark,is
a,det,person
person,nsubj,is
(,punct,person
as,mark,defined
defined,advcl,person
in,prep,defined
State,nmod,Law
"
",dep,Law
Finance,compound,Law
Law,pobj,in
§,nummod,Law
165,nummod,Law
-,punct,Law
a,appos,Law
),punct,person
is,acl,information
in,prep,is
violation,pobj,in
of,prep,violation
the,det,certifications
"


",dep,certifications
#,punct,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_17
#,punct,#
Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_17,nmod,certifications
"
",dep,certifications
above,advmod,referenced
-,punct,referenced
referenced,amod,certifications
certifications,pobj,of
",",punct,review
the,det,agency
state,compound,agency
agency,nsubj,review
will,aux,review
"
",dep,review
review,ROOT,review
such,amod,information
information,dobj,review
and,cc,review
offer,conj,review
the,det,person
person,dative,offer
an,det,opportunity
"
",dep,opportunity
opportunity,dobj,offer
to,aux,respond
respond,acl,opportunity
.,punct,review
If,mark,fails
the,det,person
person,nsubj,fails
fails,advcl,take
to,aux,demonstrate
demonstrate,xcomp,fails
"
",dep,demonstrate
that,mark,ceased
it,nsubj,ceased
has,aux,ceased
ceased,ccomp,demonstrate
its,poss,engagement
engagement,dobj,ceased
in,prep,engagement
the,det,activity
investment,compound,activity
activity,pobj,in
"
",dep,activity
which,nsubj,is
is,relcl,activity
in,prep,is
violation,pobj,in
of,prep,violation
the,det,Act
Act,pobj,of
within,prep,is
90,nummod,days
days,pobj,within
after,prep,days
the,det,"
"
"
",dep,after
determination,pobj,after
of,prep,determination
such,amod,violation
violation,pobj,of
",",punct,take
then,advmod,take
the,det,agency
state,compound,agency
agency,nsubj,take
shall,aux,take
"
",dep,take
take,ROOT,take
such,amod,action
action,dobj,take
as,nsubj,be
may,aux,be
be,relcl,action
appropriate,acomp,be
and,cc,appropriate
provided,conj,appropriate
for,prep,provided
by,agent,provided
"
",dep,law
law,pobj,by
",",punct,law
rule,conj,law
",",punct,rule
or,cc,rule
contract,conj,rule
",",punct,take
including,prep,take
",",punct,including
but,cc,including
not,neg,limited
limited,conj,including
to,prep,limited
",",punct,to
"
",dep,limited
imposing,xcomp,limited
sanctions,dobj,imposing
",",punct,imposing
seeking,conj,imposing
compliance,dobj,seeking
",",punct,seeking
recovering,conj,seeking
"
",dep,recovering
damages,dobj,recovering
",",punct,recovering
or,cc,recovering
declaring,conj,recovering
the,det,Contractor
Contractor,nsubj,in
in,prep,declaring
default,pobj,in
.,punct,take
"

",dep,reserves
The,det,agency
state,compound,agency
agency,nsubj,reserves
reserves,ROOT,reserves
the,det,right
right,dobj,reserves
to,aux,reject
reject,acl,right
any,det,bid
bid,dobj,reject
",",punct,bid
"
",dep,bid
request,appos,bid
for,prep,request
assignment,pobj,for
",",punct,assignment
renewal,conj,assignment
or,cc,renewal
extension,conj,renewal
for,prep,bid
an,det,entity
entity,pobj,for
"
",dep,entity
that,nsubj,appears
appears,relcl,entity
on,prep,appears
the,det,List
Prohibited,compound,Entities
Entities,compound,List
List,pobj,on
prior,advmod,appears
to,prep,prior
the,det,award
"
",dep,award
award,pobj,to
",",punct,award
assignment,conj,award
",",punct,assignment
renewal,conj,assignment
or,cc,renewal
extension,conj,renewal
of,prep,award
a,det,contract
contract,pobj,of
",",punct,reject
and,cc,reject
"
",dep,reserves
to,aux,pursue
pursue,xcomp,"
"
a,det,review
responsibility,compound,review
review,dobj,pursue
with,prep,review
respect,pobj,with
to,prep,respect
any,det,entity
entity,pobj,to
"
",dep,review
that,nsubjpass,awarded
is,auxpass,awarded
awarded,relcl,review
a,det,contract
contract,dobj,awarded
and,cc,awarded
appears,conj,awarded
on,prep,appears
the,det,list
Prohibited,amod,list
"
",dep,list
Entities,compound,list
list,pobj,on
after,prep,appears
contract,compound,award
award,pobj,after
.,punct,pursue
"

",dep,reserves
27,meta,ADMISSIBILITY
.,punct,27
ADMISSIBILITY,dobj,reserves
OF,prep,ADMISSIBILITY
REPRODUCTION,pobj,OF
OF,prep,REPRODUCTION
CONTRACT,pobj,OF
.,punct,ADMISSIBILITY
"
",dep,acknowledges
Notwithstanding,prep,acknowledges
the,det,rule
best,amod,rule
evidence,compound,rule
rule,pobj,Notwithstanding
or,cc,rule
any,det,principle
other,amod,principle
legal,amod,principle
"
",dep,principle
principle,conj,rule
or,cc,principle
rule,conj,principle
of,prep,rule
evidence,pobj,of
to,prep,principle
the,det,contrary
contrary,pobj,to
",",punct,"
"
the,det,Contractor
Contractor,nsubj,"
"
"
",dep,acknowledges
acknowledges,ROOT,acknowledges
and,cc,acknowledges
agrees,conj,acknowledges
that,mark,waives
it,nsubj,waives
waives,ccomp,agrees
any,nummod,objections
and,cc,any
all,conj,any
"
",dep,objections
objections,dobj,waives
to,prep,objections
the,det,admissibility
admissibility,pobj,to
into,prep,admissibility
evidence,pobj,into
at,prep,admissibility
any,det,court
court,pobj,at
"
",dep,to
proceeding,pcomp,to
or,cc,to
to,conj,to
the,det,use
use,pobj,to
at,prep,use
any,det,examination
examination,pobj,at
before,prep,examination
trial,pobj,before
of,prep,use
"
",dep,of
an,det,reproduction
electronic,amod,reproduction
reproduction,pobj,of
of,prep,reproduction
this,det,contract
contract,pobj,of
",",punct,reproduction
in,prep,reproduction
the,det,form
form,pobj,in
"
",dep,reproduction
approved,acl,reproduction
by,agent,approved
the,det,Comptroller
State,compound,Comptroller
Comptroller,pobj,by
",",punct,reproduction
if,mark,"
"
such,amod,approval
approval,nsubjpass,"
"
was,auxpass,"
"
"
",dep,objections
required,acl,objections
",",punct,objections
regardless,advmod,objections
of,prep,regardless
whether,mark,contract
the,det,original
original,nsubj,said
of,prep,original
said,amod,contract
"
",dep,contract
contract,pobj,of
is,acl,objections
in,prep,is
existence,pobj,in
.,dobj,waives
"

",dep,Appendix
CUNY,compound,ICA
ICA,compound,Appendix
-,punct,Appendix
NYS,compound,Appendix
Appendix,conj,acknowledges
-,punct,Appendix
October,npadvmod,Appendix
2019,nummod,October
12,nummod,October
"


",dep,acknowledges
#,punct,acknowledges
#,punct,acknowledges
Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_18,npadvmod,acknowledges
